TimeStep,"DTdt","T","Tn","Points:0","Points:1","Points:2"
12,0.062501,25.208,25.195,-6.33,0,0
12,0.061588,25.213,25.2,-6.3,0,0
12,0.060637,25.218,25.206,-6.27,0,0
12,0.059647,25.223,25.211,-6.24,0,0
12,0.05862,25.228,25.216,-6.21,0,0
12,0.057556,25.233,25.221,-6.18,0,0
12,0.056456,25.238,25.226,-6.15,0,0
12,0.055321,25.243,25.232,-6.12,0,0
12,0.054152,25.248,25.237,-6.09,0,0
12,0.05295,25.253,25.243,-6.06,0,0
12,0.051716,25.259,25.248,-6.03,0,0
12,0.05045,25.264,25.254,-6,0,0
12,0.049155,25.269,25.259,-5.97,0,0
12,0.04783,25.275,25.265,-5.94,0,0
12,0.046478,25.28,25.271,-5.91,0,0
12,0.045098,25.286,25.277,-5.88,0,0
12,0.043693,25.291,25.282,-5.85,0,0
12,0.042264,25.297,25.288,-5.82,0,0
12,0.040811,25.302,25.294,-5.79,0,0
12,0.039335,25.308,25.3,-5.76,0,0
12,0.037839,25.314,25.306,-5.73,0,0
12,0.036323,25.32,25.312,-5.7,0,0
12,0.034789,25.325,25.318,-5.67,0,0
12,0.033238,25.331,25.324,-5.64,0,0
12,0.031671,25.337,25.331,-5.61,0,0
12,0.03009,25.343,25.337,-5.58,0,0
12,0.028496,25.349,25.343,-5.55,0,0
12,0.026891,25.355,25.349,-5.52,0,0
12,0.025274,25.36,25.355,-5.49,0,0
12,0.023649,25.366,25.362,-5.46,0,0
12,0.022016,25.372,25.368,-5.43,0,0
12,0.020377,25.378,25.374,-5.4,0,0
12,0.018732,25.384,25.381,-5.37,0,0
12,0.017082,25.39,25.387,-5.34,0,0
12,0.015429,25.397,25.393,-5.31,0,0
12,0.013774,25.403,25.4,-5.28,0,0
12,0.012117,25.409,25.406,-5.25,0,0
12,0.010461,25.415,25.413,-5.22,0,0
12,0.008805,25.421,25.419,-5.19,0,0
12,0.0071514,25.427,25.425,-5.16,0,0
12,0.005501,25.433,25.432,-5.13,0,0
12,0.0038551,25.439,25.438,-5.1,0,0
12,0.002215,25.445,25.445,-5.07,0,0
12,0.00058179,25.451,25.451,-5.04,0,0
12,-0.001043,25.458,25.458,-5.01,0,0
12,-0.002658,25.464,25.464,-4.98,0,0
12,-0.0042621,25.47,25.471,-4.95,0,0
12,-0.0058537,25.476,25.477,-4.92,0,0
12,-0.0074316,25.482,25.483,-4.89,0,0
12,-0.0089947,25.488,25.49,-4.86,0,0
12,-0.010542,25.494,25.496,-4.83,0,0
12,-0.012072,25.5,25.503,-4.8,0,0
12,-0.013584,25.506,25.509,-4.77,0,0
12,-0.015077,25.512,25.515,-4.74,0,0
12,-0.016551,25.518,25.522,-4.71,0,0
12,-0.018005,25.524,25.528,-4.68,0,0
12,-0.019439,25.53,25.534,-4.65,0,0
12,-0.020852,25.536,25.541,-4.62,0,0
12,-0.022246,25.542,25.547,-4.59,0,0
12,-0.023619,25.548,25.553,-4.56,0,0
12,-0.024971,25.554,25.559,-4.53,0,0
12,-0.026302,25.56,25.565,-4.5,0,0
12,-0.027612,25.566,25.572,-4.47,0,0
12,-0.028899,25.572,25.578,-4.44,0,0
12,-0.030161,25.578,25.584,-4.41,0,0
12,-0.031397,25.584,25.59,-4.38,0,0
12,-0.032603,25.589,25.596,-4.35,0,0
12,-0.033778,25.595,25.602,-4.32,0,0
12,-0.034918,25.601,25.608,-4.29,0,0
12,-0.036021,25.607,25.614,-4.26,0,0
12,-0.037086,25.612,25.62,-4.23,0,0
12,-0.038112,25.618,25.626,-4.2,0,0
12,-0.039101,25.623,25.631,-4.17,0,0
12,-0.040054,25.629,25.637,-4.14,0,0
12,-0.040977,25.635,25.643,-4.11,0,0
12,-0.041875,25.64,25.648,-4.08,0,0
12,-0.042755,25.645,25.654,-4.05,0,0
12,-0.043627,25.651,25.66,-4.02,0,0
12,-0.044496,25.656,25.665,-3.99,0,0
12,-0.045368,25.662,25.671,-3.96,0,0
